record_id,crop_id,crop_name,category,state,year,month,month_name,period,harvest_arrivals_t,market_supply_t,demand_t,supply_demand_gap_t,gap_pct,status,modal_price_inr_per_qtl,min_price_inr_per_qtl,max_price_inr_per_qtl,data_flag
146,C013,Cotton,Fibre,Tamil Nadu,2019,2,Feb,2019-02,7577.7,9992.6,64871.9,-54879.3,-0.85,Shortag e,6827,6034,7989,ESTIMATED_ MODEL
147,C013,Cotton,Fibre,Tamil Nadu,2019,3,Mar,2019-03,7559.5,9975.4,64871.9,-54896.5,-0.85,Shortag e,6674,5522,7398,ESTIMATED_ MODEL
148,C013,Cotton,Fibre,Tamil Nadu,2019,4,Apr,2019-04,7896.2,10295.3,64871.9,-54576.6,-0.84,Shortag e,6831,6020,8538,ESTIMATED_ MODEL
149,C013,Cotton,Fibre,Tamil Nadu,2019,5,May,2019-05,8313.8,10691.9,64871.9,-54180.0,-0.84,Shortag e,6872,5879,8352,ESTIMATED_ MODEL
150,C013,Cotton,Fibre,Tamil Nadu,2019,6,Jun,2019-06,0.0,2793.8,64871.9,-62078.1,-0.96,Shortag e,6962,6161,7917,ESTIMATED_ MODEL
151,C013,Cotton,Fibre,Tamil Nadu,2019,7,Jul,2019-07,0.0,2793.8,64871.9,-62078.1,-0.96,Shortag e,6786,5516,8436,ESTIMATED_ MODEL
152,C013,Cotton,Fibre,Tamil Nadu,2019,8,Aug,2019-08,0.0,2793.8,64871.9,-62078.1,-0.96,Shortag e,6841,5630,8215,ESTIMATED_ MODEL
153,C013,Cotton,Fibre,Tamil Nadu,2019,9,Sep,2019-09,0.0,2793.8,64871.9,-62078.1,-0.96,Shortag e,6846,5722,7647,ESTIMATED_ MODEL
154,C013,Cotton,Fibre,Tamil Nadu,2019,10,Oct,2019-10,0.0,2793.8,71359.1,-68565.3,-0.96,Shortag e,6868,5852,8351,ESTIMATED_ MODEL
155,C013,Cotton,Fibre,Tamil Nadu,2019,11,Nov,2019-11,8483.7,10853.4,64871.9,-54018.5,-0.83,Shortag e,6700,5931,7925,ESTIMATED_ MODEL
156,C013,Cotton,Fibre,Tamil Nadu,2019,12,Dec,2019-12,7678.8,10088.7,64871.9,-54783.2,-0.84,Shortag e,6725,5969,7805,ESTIMATED_ MODEL
157,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,1,Jan,2019-01,1592395.8,1717761.8,1645816.3,71945.6,0.04,Balance d,286,254,329,ESTIMATED_ MODEL
158,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,2,Feb,2019-02,1739511.9,1863652.0,1431144.6,432507.4,0.3,Surplus,276,242,320,ESTIMATED_ MODEL
159,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,3,Mar,2019-03,1712203.9,1836571.5,1431144.6,405426.9,0.28,Surplus,278,247,346,ESTIMATED_ MODEL
160,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,4,Apr,2019-04,1729170.7,1853396.9,1431144.6,422252.4,0.29,Surplus,270,241,317,ESTIMATED_ MODEL
161,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,5,May,2019-05,1629700.0,1754755.1,1431144.6,323610.6,0.23,Surplus,275,232,342,ESTIMATED_ MODEL
162,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,6,Jun,2019-06,1614186.9,1739371.3,1431144.6,308226.7,0.22,Surplus,279,232,334,ESTIMATED_ MODEL
163,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,7,Jul,2019-07,1589512.0,1714902.1,1431144.6,283757.5,0.2,Surplus,275,222,308,ESTIMATED_ MODEL
164,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,8,Aug,2019-08,1657574.3,1782397.1,1431144.6,351252.6,0.25,Surplus,271,221,304,ESTIMATED_ MODEL
165,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,9,Sep,2019-09,0.0,138636.0,1431144.6,-1292508.6,-0.9,Shortag e,330,270,380,ESTIMATED_ MODEL
166,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,10,Oct,2019-10,0.0,138636.0,1502701.8,-1364065.8,-0.91,Shortag e,335,284,402,ESTIMATED_ MODEL
167,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,11,Nov,2019-11,1706048.3,1830467.2,1431144.6,399322.6,0.28,Surplus,271,222,300,ESTIMATED_ MODEL
168,C014,Sugarcane,Commerc ial,Tamil Nadu,2019,12,Dec,2019-12,1666011.4,1790763.9,1431144.6,359619.4,0.25,Surplus,272,225,306,ESTIMATED_ MODEL
169,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,25334.1,26551.5,24551.7,1999.8,0.08,Balance d,2451,2029,2993,ESTIMATED_ MODEL
170,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,26417.4,27630.4,24551.7,3078.7,0.13,Surplus,2540,2078,2873,ESTIMATED_ MODEL
171,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,25607.0,26823.3,24551.7,2271.6,0.09,Balance d,2494,2116,2975,ESTIMATED_ MODEL
172,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,26110.1,27324.2,24551.7,2772.6,0.11,Surplus,2486,2104,3014,ESTIMATED_ MODEL
173,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,26553.2,27765.6,24551.7,3213.9,0.13,Surplus,2429,2004,2931,ESTIMATED_ MODEL
174,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,27148.8,28358.7,24551.7,3807.0,0.16,Surplus,2551,2171,3009,ESTIMATED_ MODEL
175,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,25075.0,26293.5,24551.7,1741.9,0.07,Balance d,2462,2080,2905,ESTIMATED_ MODEL
176,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,27496.0,28704.4,24551.7,4152.7,0.17,Surplus,2445,2022,2828,ESTIMATED_ MODEL
177,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,26949.7,28160.4,24551.7,3608.7,0.15,Surplus,2420,2014,2739,ESTIMATED_ MODEL
178,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,25210.2,26428.2,24551.7,1876.5,0.08,Balance d,2494,2025,3077,ESTIMATED_ MODEL
179,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,27732.2,28939.7,24551.7,4388.0,0.18,Surplus,2495,2166,3041,ESTIMATED_ MODEL
180,C015,Ladies Finger/Okra,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,27882.9,29089.7,24551.7,4538.0,0.18,Surplus,2479,2004,2926,ESTIMATED_ MODEL
181,C016,Tomato,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,93137.3,97248.2,87871.5,9376.7,0.11,Surplus,1637,1350,1840,ESTIMATED_ MODEL
182,C016,Tomato,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,89730.6,93855.8,87871.5,5984.3,0.07,Balance d,1650,1367,1858,ESTIMATED_ MODEL
183,C016,Tomato,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,86429.3,90568.2,87871.5,2696.7,0.03,Balance d,1732,1400,2042,ESTIMATED_ MODEL
184,C016,Tomato,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,88125.1,92256.9,87871.5,4385.4,0.05,Balance d,1678,1507,1874,ESTIMATED_ MODEL
185,C016,Tomato,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,88986.1,93114.4,87871.5,5242.8,0.06,Balance d,1674,1501,2059,ESTIMATED_ MODEL
186,C016,Tomato,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,92056.8,96172.2,87871.5,8300.7,0.09,Balance d,1708,1410,1922,ESTIMATED_ MODEL
187,C016,Tomato,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,91241.0,95359.9,87871.5,7488.3,0.09,Balance d,1695,1513,2006,ESTIMATED_ MODEL
188,C016,Tomato,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,88910.3,93038.8,87871.5,5167.3,0.06,Balance d,1692,1401,2056,ESTIMATED_ MODEL
189,C016,Tomato,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,95754.6,99854.6,87871.5,11983.1,0.14,Surplus,1633,1359,1900,ESTIMATED_ MODEL
190,C016,Tomato,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,91621.0,95738.2,87871.5,7866.7,0.09,Balance d,1677,1383,1874,ESTIMATED_ MODEL
191,C016,Tomato,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,87619.7,91753.7,87871.5,3882.2,0.04,Balance d,1700,1409,2018,ESTIMATED_ MODEL
192,C016,Tomato,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,86149.3,90289.3,87871.5,2417.8,0.03,Balance d,1657,1405,1955,ESTIMATED_ MODEL
193,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,39236.3,41070.5,37019.4,4051.1,0.11,Surplus,2070,1849,2535,ESTIMATED_ MODEL
194,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,38265.3,40103.5,37019.4,3084.1,0.08,Balance d,2157,1753,2610,ESTIMATED_ MODEL
195,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,37924.1,39763.8,37019.4,2744.3,0.07,Balance d,2157,1764,2394,ESTIMATED_ MODEL
196,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,42374.0,44195.2,37019.4,7175.7,0.19,Surplus,2093,1795,2567,ESTIMATED_ MODEL
197,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,39167.8,41002.3,37019.4,3982.9,0.11,Surplus,2044,1798,2311,ESTIMATED_ MODEL
198,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,41509.2,43333.9,37019.4,6314.5,0.17,Surplus,2027,1655,2478,ESTIMATED_ MODEL
199,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,38842.6,40678.5,37019.4,3659.1,0.1,Balance d,2114,1802,2439,ESTIMATED_ MODEL
200,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,40892.7,42720.0,37019.4,5700.5,0.15,Surplus,2124,1782,2596,ESTIMATED_ MODEL
201,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,41270.7,43096.5,37019.4,6077.1,0.16,Surplus,2064,1729,2414,ESTIMATED_ MODEL
202,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,40480.3,42309.3,37019.4,5289.9,0.14,Surplus,2054,1796,2414,ESTIMATED_ MODEL
203,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,39884.5,41716.0,37019.4,4696.6,0.13,Surplus,2050,1824,2373,ESTIMATED_ MODEL
204,C017,Brinjal,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,39597.6,41430.3,37019.4,4410.9,0.12,Surplus,2092,1863,2497,ESTIMATED_ MODEL
205,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,13916.0,15126.9,12226.9,2900.0,0.24,Surplus,3328,2674,3946,ESTIMATED_ MODEL
206,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,13420.9,14635.9,12226.9,2409.0,0.2,Surplus,3353,2976,3860,ESTIMATED_ MODEL
207,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,12956.4,14175.4,12226.9,1948.4,0.16,Surplus,3384,2744,4152,ESTIMATED_ MODEL
208,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,12646.1,13867.6,12226.9,1640.7,0.13,Surplus,3255,2733,3970,ESTIMATED_ MODEL
209,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,13684.7,14897.6,12226.9,2670.6,0.22,Surplus,3217,2647,3887,ESTIMATED_ MODEL
210,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,13408.8,14623.9,12226.9,2397.0,0.2,Surplus,3344,2890,4027,ESTIMATED_ MODEL
211,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,13271.4,14487.7,12226.9,2260.8,0.18,Surplus,3314,2734,3817,ESTIMATED_ MODEL
212,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,13843.1,15054.7,12226.9,2827.7,0.23,Surplus,3217,2865,3820,ESTIMATED_ MODEL
213,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,13676.1,14889.0,12226.9,2662.1,0.22,Surplus,3268,2766,4060,ESTIMATED_ MODEL
214,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,12665.8,13887.2,12226.9,1660.2,0.14,Surplus,3260,2799,3833,ESTIMATED_ MODEL
215,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,12919.7,14138.9,12226.9,1912.0,0.16,Surplus,3342,2680,4114,ESTIMATED_ MODEL
216,C018,Green Chilli,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,12819.4,14039.4,12226.9,1812.5,0.15,Surplus,3412,2922,4110,ESTIMATED_ MODEL
217,C019,French Beans,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,7999.3,8361.9,7219.8,1142.1,0.16,Surplus,3648,3254,4488,ESTIMATED_ MODEL
218,C019,French Beans,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,7479.8,7844.5,7219.8,624.7,0.09,Balance d,3779,3247,4383,ESTIMATED_ MODEL
219,C019,French Beans,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,7876.7,8239.8,7219.8,1019.9,0.14,Surplus,3641,3035,4444,ESTIMATED_ MODEL
220,C019,French Beans,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,7905.2,8268.1,7219.8,1048.3,0.15,Surplus,3628,3023,4207,ESTIMATED_ MODEL
221,C019,French Beans,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,7734.1,8097.8,7219.8,878.0,0.12,Surplus,3763,3357,4335,ESTIMATED_ MODEL
222,C019,French Beans,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,8026.7,8389.1,7219.8,1169.3,0.16,Surplus,3696,3230,4317,ESTIMATED_ MODEL
223,C019,French Beans,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,8212.0,8573.8,7219.8,1353.9,0.19,Surplus,3654,3088,4096,ESTIMATED_ MODEL
224,C019,French Beans,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,8203.8,8565.5,7219.8,1345.7,0.19,Surplus,3643,3096,4237,ESTIMATED_ MODEL
225,C019,French Beans,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,7759.2,8122.8,7219.8,902.9,0.13,Surplus,3848,3218,4568,ESTIMATED_ MODEL
226,C019,French Beans,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,7443.0,7807.9,7219.8,588.1,0.08,Balance d,3808,3051,4568,ESTIMATED_ MODEL
227,C019,French Beans,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,8259.3,8620.8,7219.8,1401.0,0.19,Surplus,3639,3261,4084,ESTIMATED_ MODEL
228,C019,French Beans,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,8122.6,8484.7,7219.8,1264.9,0.18,Surplus,3704,2995,4629,ESTIMATED_ MODEL
229,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,5055.6,5281.5,4623.5,658.0,0.14,Surplus,3317,2828,3869,ESTIMATED_ MODEL
230,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,4738.7,4965.9,4623.5,342.5,0.07,Balance d,3341,2860,3753,ESTIMATED_ MODEL
231,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,5148.3,5373.8,4623.5,750.3,0.16,Surplus,3252,2882,4039,ESTIMATED_ MODEL
232,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,4824.4,5051.2,4623.5,427.8,0.09,Balance d,3326,2751,3981,ESTIMATED_ MODEL
233,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,5237.1,5462.3,4623.5,838.8,0.18,Surplus,3288,2639,3694,ESTIMATED_ MODEL
234,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,4821.5,5048.4,4623.5,424.9,0.09,Balance d,3397,2941,3750,ESTIMATED_ MODEL
235,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,4812.8,5039.8,4623.5,416.3,0.09,Balance d,3297,2714,3959,ESTIMATED_ MODEL
236,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,4720.4,4947.7,4623.5,324.2,0.07,Balance d,3266,2647,3984,ESTIMATED_ MODEL
237,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,4981.6,5207.8,4623.5,584.4,0.13,Surplus,3269,2829,3713,ESTIMATED_ MODEL
238,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,5037.2,5263.3,4623.5,639.8,0.14,Surplus,3247,2677,3924,ESTIMATED_ MODEL
239,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,4737.9,4965.1,4623.5,341.6,0.07,Balance d,3434,3033,3983,ESTIMATED_ MODEL
240,C020,Cluster Beans,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,5163.6,5389.1,4623.5,765.6,0.17,Surplus,3349,2748,3832,ESTIMATED_ MODEL
241,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,6641.9,6960.6,6525.1,435.5,0.07,Balance d,1692,1399,2019,ESTIMATED_ MODEL
242,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,6703.3,7021.7,6525.1,496.7,0.08,Balance d,1671,1429,1947,ESTIMATED_ MODEL
243,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,6806.8,7124.9,6525.1,599.8,0.09,Balance d,1655,1481,2010,ESTIMATED_ MODEL
244,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,6653.3,6972.0,7830.1,-858.1,-0.11,Shortag e,1691,1499,1984,ESTIMATED_ MODEL
245,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,6784.5,7102.6,7830.1,-727.5,-0.09,Balance d,1763,1552,2052,ESTIMATED_ MODEL
246,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,7124.4,7441.1,6525.1,916.1,0.14,Surplus,1615,1335,1908,ESTIMATED_ MODEL
247,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,6987.6,7304.9,6525.1,779.8,0.12,Surplus,1683,1389,1886,ESTIMATED_ MODEL
248,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,7386.5,7702.1,6525.1,1177.1,0.18,Surplus,1688,1516,1990,ESTIMATED_ MODEL
249,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,7322.8,7638.7,6525.1,1113.7,0.17,Surplus,1622,1342,1789,ESTIMATED_ MODEL
250,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,6920.2,7237.8,6525.1,712.7,0.11,Surplus,1714,1391,2034,ESTIMATED_ MODEL
251,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,6850.5,7168.3,6525.1,643.3,0.1,Balance d,1651,1412,1978,ESTIMATED_ MODEL
252,C021,Cucumber,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,6952.3,7269.7,6525.1,744.6,0.11,Surplus,1704,1398,1877,ESTIMATED_ MODEL
253,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,6446.3,6727.8,5689.7,1038.1,0.18,Surplus,2936,2373,3495,ESTIMATED_ MODEL
254,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,6427.0,6708.6,5689.7,1018.9,0.18,Surplus,2849,2390,3257,ESTIMATED_ MODEL
255,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,6223.0,6505.4,5689.7,815.7,0.14,Surplus,2885,2515,3302,ESTIMATED_ MODEL
256,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,6225.3,6507.7,5689.7,817.9,0.14,Surplus,2922,2477,3505,ESTIMATED_ MODEL
257,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,6272.9,6555.1,5689.7,865.4,0.15,Surplus,2985,2606,3379,ESTIMATED_ MODEL
258,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,5911.4,6195.2,5689.7,505.4,0.09,Balance d,2851,2356,3391,ESTIMATED_ MODEL
259,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,6456.9,6738.4,5689.7,1048.7,0.18,Surplus,2812,2389,3345,ESTIMATED_ MODEL
260,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,6091.1,6374.1,5689.7,684.3,0.12,Surplus,2891,2536,3227,ESTIMATED_ MODEL
261,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,6064.8,6347.9,5689.7,658.2,0.12,Surplus,2847,2485,3343,ESTIMATED_ MODEL
262,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,6165.0,6447.7,5689.7,758.0,0.13,Surplus,2949,2487,3353,ESTIMATED_ MODEL
263,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,5816.7,6100.8,5689.7,411.1,0.07,Balance d,2999,2639,3612,ESTIMATED_ MODEL
264,C022,Bitter Gourd,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,5904.7,6188.5,5689.7,498.8,0.09,Balance d,2895,2487,3341,ESTIMATED_ MODEL
265,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,23216.8,24245.4,20451.4,3793.9,0.19,Surplus,1464,1243,1659,ESTIMATED_ MODEL
266,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,21146.1,22183.2,20451.4,1731.8,0.08,Balance d,1555,1391,1720,ESTIMATED_ MODEL
267,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,23304.2,24332.4,20451.4,3880.9,0.19,Surplus,1505,1343,1696,ESTIMATED_ MODEL
268,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,21966.4,23000.1,20451.4,2548.7,0.12,Surplus,1507,1344,1666,ESTIMATED_ MODEL
269,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,21274.2,22310.9,20451.4,1859.5,0.09,Balance d,1527,1267,1891,ESTIMATED_ MODEL
270,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,22220.8,23253.5,20451.4,2802.1,0.14,Surplus,1541,1379,1805,ESTIMATED_ MODEL
271,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,23099.1,24128.1,20451.4,3676.7,0.18,Surplus,1521,1346,1747,ESTIMATED_ MODEL
272,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,22725.8,23756.3,20451.4,3304.9,0.16,Surplus,1523,1224,1811,ESTIMATED_ MODEL
273,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,22923.0,23952.7,20451.4,3501.3,0.17,Surplus,1465,1190,1629,ESTIMATED_ MODEL
274,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,22530.9,23562.3,20451.4,3110.9,0.15,Surplus,1513,1261,1828,ESTIMATED_ MODEL
275,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,22619.8,23650.8,20451.4,3199.4,0.16,Surplus,1454,1209,1717,ESTIMATED_ MODEL
276,C023,Bottle Gourd,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,23036.1,24065.4,20451.4,3614.0,0.18,Surplus,1516,1261,1810,ESTIMATED_ MODEL
277,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,7960.0,8323.4,7262.0,1061.4,0.15,Surplus,2479,2102,2960,ESTIMATED_ MODEL
278,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,7599.3,7964.2,7262.0,702.1,0.1,Balance d,2570,2309,3123,ESTIMATED_ MODEL
279,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,7402.8,7768.5,7262.0,506.5,0.07,Balance d,2510,2114,3039,ESTIMATED_ MODEL
280,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,4,Apr,2019-04,8199.5,8561.9,7262.0,1299.9,0.18,Surplus,2441,1980,2815,ESTIMATED_ MODEL
281,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,5,May,2019-05,7399.8,7765.6,7262.0,503.5,0.07,Balance d,2490,2066,2827,ESTIMATED_ MODEL
282,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,6,Jun,2019-06,8203.9,8566.2,7262.0,1304.2,0.18,Surplus,2411,1933,3009,ESTIMATED_ MODEL
283,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,7,Jul,2019-07,7878.1,8241.9,7262.0,979.8,0.13,Surplus,2487,2085,2989,ESTIMATED_ MODEL
284,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,8,Aug,2019-08,8264.5,8626.6,7262.0,1364.6,0.19,Surplus,2435,2179,2965,ESTIMATED_ MODEL
285,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,9,Sep,2019-09,8132.3,8495.0,7262.0,1233.0,0.17,Surplus,2422,2038,2983,ESTIMATED_ MODEL
286,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,10,Oct,2019-10,8320.0,8681.9,7262.0,1419.8,0.2,Surplus,2543,2153,3031,ESTIMATED_ MODEL
287,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,11,Nov,2019-11,7710.2,8074.6,7262.0,812.6,0.11,Surplus,2456,2208,2787,ESTIMATED_ MODEL
288,C024,Ridge Gourd,Vegetabl e,Tamil Nadu,2019,12,Dec,2019-12,8102.6,8465.4,7262.0,1203.3,0.17,Surplus,2554,2209,3042,ESTIMATED_ MODEL
289,C025,Ash Gourd,Vegetabl e,Tamil Nadu,2019,1,Jan,2019-01,5795.0,6469.2,4616.2,1853.0,0.4,Surplus,1236,1010,1433,ESTIMATED_ MODEL
290,C025,Ash Gourd,Vegetabl e,Tamil Nadu,2019,2,Feb,2019-02,5756.1,6430.8,4616.2,1814.6,0.39,Surplus,1219,1060,1369,ESTIMATED_ MODEL
291,C025,Ash Gourd,Vegetabl e,Tamil Nadu,2019,3,Mar,2019-03,5787.7,6462.0,4616.2,1845.8,0.4,Surplus,1222,1005,1386,ESTIMATED_ MODEL
